House_Area_sqft,Number_of_Rooms,Number_of_Bathrooms,Number_of_Floors,House_Age,Basement,State,City,Region_Type,Renovation_Type,Quality_Grade,Material_Quality,Wall_Condition,Roof_Condition,Plumbing_Condition,Electrical_Condition,Waterproofing_Required,Season,Cement_Price,Steel_Price,Sand_Price,Paint_Price,Brick_Price,Tile_Price,Wood_Price,Estimated_Labour_Cost,Estimated_Duration_Days,Estimated_Renovation_Cost,Budget_Status
2572,5,2,2,45,1,Karnataka,Bengaluru,Urban,Flooring,Luxury,Premium,7,7,6,8,Yes,Monsoon,659.39,117.54,93.12,551.48,16.34,142.1,3114.48,343446.19,64,647879.49,Over Budget
564,1,1,1,14,0,Gujarat,Surat,Rural,Exterior,Standard,Premium,7,9,10,10,No,Summer,411.04,71.58,59.2,342.84,10.53,86.08,1875.77,62882.22,40,96657.98,Over Budget
3752,8,5,3,39,0,Karnataka,Bengaluru,Urban,Electrical,Economy,Standard,8,5,7,9,No,Winter,325.48,58.91,49.77,299.22,8.9,72.95,1652.27,407065.7,40,550769.14,Within Budget
5815,8,4,4,24,1,Delhi,New Delhi,Urban,Bathroom,Standard,Economy,8,10,6,7,No,Summer,455.91,76.92,63.89,379.17,12.36,101.2,2135.39,963164.66,58,1436094.5,Over Budget
4680,8,5,3,61,1,Karnataka,Hubli,Rural,Interior,Standard,Premium,6,6,3,2,No,Winter,396.97,74.61,55.83,326.32,10.18,85.17,1810.31,392952.18,57,674786.96,Over Budget
2054,6,3,2,41,0,Karnataka,Hubli,Semi-Urban,Roofing,Premium,Standard,4,8,8,8,No,Winter,479.42,86.12,72.67,423.47,13.74,107.1,2269.33,244576.36,52,276492.89,Within Budget
2743,7,4,3,34,1,Rajasthan,Kota,Urban,Flooring,Economy,Standard,8,5,8,7,No,Monsoon,299.19,55.93,44.3,260.47,8.11,72.14,1456.04,323112.33,58,396602.54,Over Budget
1204,2,1,2,57,1,Maharashtra,Nashik,Semi-Urban,Kitchen,Standard,Premium,6,6,7,5,No,Summer,437.67,75.53,62.06,368.25,11.08,101.18,2148.52,176117.08,54,213326.22,Over Budget
1979,3,1,1,5,1,Kerala,Kozhikode,Semi-Urban,Roofing,Premium,Standard,8,8,9,10,Yes,Monsoon,510.24,96.03,74.06,434.22,13.29,118.62,2371.35,242692.08,67,367628.26,Over Budget
1140,3,1,1,50,0,Tamil Nadu,Tiruchirappalli,Semi-Urban,Kitchen,Standard,Standard,5,6,7,3,No,Summer,409.68,71.32,56.5,317.48,9.96,90.18,1802.79,130809.37,61,151537.17,Within Budget
2902,7,4,3,49,1,Rajasthan,Udaipur,Urban,Plumbing,Premium,Standard,4,4,8,6,Yes,Monsoon,465.07,80.66,67.92,387.29,11.93,100.76,2144.34,82370.53,46,101541.62,Over Budget
5774,8,5,3,20,0,Kerala,Kottayam,Urban,Full,Premium,Standard,8,8,9,9,Yes,Monsoon,489.16,93.71,74.78,418.6,13.81,111.56,2438.42,796234.09,128,1340306.76,Over Budget
5903,8,5,3,72,0,Maharashtra,Mumbai,Urban,Bathroom,Premium,Standard,2,3,1,2,Yes,Winter,559.59,95.86,81.34,452.24,14.03,119.67,2678.38,1537188.13,74,2376328.48,Over Budget
5596,8,4,4,25,0,Delhi,New Delhi,Urban,Full,Luxury,Standard,10,9,7,8,No,Summer,694.51,123.0,102.1,633.56,18.53,153.39,3382.11,687620.84,109,1570494.11,Over Budget
1781,5,2,2,12,0,West Bengal,Durgapur,Semi-Urban,Flooring,Luxury,Standard,7,10,8,9,No,Monsoon,631.83,111.59,88.27,487.32,15.21,139.18,2801.16,179147.07,59,384230.14,Within Budget
2956,6,3,3,65,1,Tamil Nadu,Chennai,Rural,Bathroom,Standard,Standard,6,4,5,3,Yes,Monsoon,407.11,69.05,54.88,344.37,10.73,86.7,1803.65,266886.61,59,348105.31,Within Budget
1474,2,1,1,16,1,Kerala,Thrissur,Rural,Plumbing,Standard,Standard,7,7,7,7,No,Monsoon,406.98,72.56,59.68,344.72,10.43,93.59,1969.33,35547.83,44,54081.94,Over Budget
5820,8,5,3,54,0,Uttar Pradesh,Varanasi,Urban,Exterior,Standard,Standard,5,7,4,5,No,Summer,349.89,60.98,51.68,292.01,9.81,78.55,1607.86,787168.26,66,1145784.36,Over Budget
1304,4,3,1,12,0,Karnataka,Mangaluru,Semi-Urban,Bathroom,Economy,Economy,8,7,9,9,No,Monsoon,332.8,62.14,47.1,292.97,8.52,78.53,1632.74,118434.91,49,158609.08,Within Budget
3328,7,4,2,48,1,Tamil Nadu,Chennai,Urban,Bathroom,Premium,Standard,7,7,5,4,Yes,Monsoon,500.33,91.77,73.25,395.67,13.4,109.25,2333.48,470287.62,64,546162.98,Within Budget
5407,8,5,3,17,1,Rajasthan,Jaipur,Rural,Interior,Economy,Standard,7,10,10,10,Yes,Monsoon,327.59,58.16,45.43,268.81,8.34,69.61,1517.74,431303.39,70,620006.62,Over Budget
5837,8,5,3,72,0,Kerala,Kannur,Rural,Electrical,Premium,Premium,1,4,3,2,Yes,Winter,501.62,91.86,74.62,426.76,13.93,109.92,2416.44,787737.84,67,1140095.71,Over Budget
1121,2,2,1,41,0,Rajasthan,Jaipur,Urban,Interior,Standard,Economy,4,8,8,6,No,Monsoon,370.9,66.98,53.12,305.46,10.02,85.06,1806.12,183612.83,54,246691.26,Over Budget
5477,8,5,4,58,0,Karnataka,Mysuru,Urban,Bathroom,Standard,Standard,3,3,4,6,Yes,Monsoon,407.65,72.98,55.48,339.72,10.17,93.09,1869.76,1133634.23,84,1302467.46,Over Budget
1961,5,3,1,54,0,West Bengal,Kolkata,Semi-Urban,Electrical,Standard,Premium,4,6,3,7,Yes,Monsoon,382.02,67.54,55.47,333.58,10.28,88.49,1834.53,274886.61,58,317194.01,Over Budget
1451,2,2,2,65,1,Delhi,New Delhi,Urban,Bathroom,Standard,Economy,5,6,6,4,No,Monsoon,450.54,78.75,66.44,379.62,11.47,97.39,2169.54,251035.09,62,396264.37,Over Budget
5908,8,4,4,15,1,Uttar Pradesh,Agra,Semi-Urban,Flooring,Standard,Premium,10,9,10,7,No,Winter,340.24,61.65,52.58,291.77,9.64,77.19,1655.9,370737.29,53,581851.33,Within Budget
908,3,2,1,27,0,Gujarat,Rajkot,Urban,Plumbing,Premium,Standard,10,9,7,10,No,Winter,518.55,88.19,74.07,442.08,13.1,117.77,2498.48,26910.34,34,43971.12,Over Budget
4923,8,4,4,26,1,Telangana,Karimnagar,Semi-Urban,Painting,Economy,Standard,7,8,9,7,No,Winter,315.44,61.68,48.81,266.88,8.27,72.07,1523.81,405880.44,49,604560.74,Over Budget
2489,5,3,2,20,0,Tamil Nadu,Madurai,Semi-Urban,Painting,Premium,Standard,10,10,8,6,No,Winter,480.34,85.1,68.57,394.21,12.88,108.52,2326.08,122501.65,31,328237.45,Within Budget
2212,4,3,2,47,1,Telangana,Nizamabad,Rural,Interior,Economy,Standard,5,8,8,5,No,Winter,335.47,57.9,49.67,289.79,8.57,73.99,1526.71,274739.08,50,333677.45,Over Budget
3471,8,5,3,6,1,Telangana,Karimnagar,Semi-Urban,Full,Luxury,Standard,10,8,8,9,No,Summer,637.13,115.03,89.08,501.56,16.38,141.53,3077.5,282010.06,96,841260.02,Over Budget
5696,8,4,3,59,1,Kerala,Kochi,Urban,Bathroom,Standard,Standard,4,5,6,6,No,Summer,406.48,72.09,58.74,332.41,10.27,93.82,1859.09,993692.86,65,1131013.59,Over Budget
772,3,1,1,46,0,Maharashtra,Nagpur,Semi-Urban,Electrical,Standard,Premium,4,7,5,8,Yes,Monsoon,447.78,80.52,65.46,360.46,11.65,95.78,2150.1,136668.81,48,163919.78,Over Budget
5707,8,4,3,16,0,Kerala,Kottayam,Semi-Urban,Plumbing,Luxury,Standard,9,8,10,10,Yes,Winter,635.89,118.88,92.69,531.65,17.58,147.87,2971.8,102715.41,31,173829.94,Within Budget
4896,8,4,4,9,1,Karnataka,Mysuru,Semi-Urban,Roofing,Standard,Standard,9,8,10,10,Yes,Monsoon,386.77,71.3,56.76,341.36,10.7,86.15,1902.64,622107.66,87,769172.87,Over Budget
3908,8,4,3,32,0,Delhi,New Delhi,Rural,Roofing,Premium,Standard,7,7,8,9,Yes,Summer,568.66,96.11,79.35,487.41,15.33,121.57,2717.01,458219.22,73,627234.57,Within Budget
1017,1,1,1,75,1,West Bengal,Howrah,Rural,Bathroom,Standard,Premium,4,2,3,4,Yes,Winter,390.34,69.59,53.85,318.87,10.01,84.12,1800.39,117135.14,50,141415.93,Over Budget
5430,8,4,3,58,0,Tamil Nadu,Tiruchirappalli,Rural,Full,Premium,Standard,5,3,4,6,Yes,Winter,477.72,85.22,72.01,412.74,13.25,108.21,2414.35,533576.16,116,762754.66,Within Budget
726,3,2,1,14,1,Maharashtra,Thane,Semi-Urban,Flooring,Standard,Standard,7,10,9,10,No,Summer,424.89,77.46,65.26,362.3,11.84,101.53,1967.87,109137.12,43,125927.94,Within Budget
4003,8,4,3,66,1,Telangana,Warangal,Urban,Painting,Premium,Economy,3,5,4,2,Yes,Monsoon,483.47,84.19,67.75,421.6,12.14,103.42,2311.87,587605.89,70,972108.2,Over Budget
5557,8,4,3,8,0,Maharashtra,Pune,Semi-Urban,Painting,Luxury,Standard,10,8,9,10,No,Monsoon,697.2,124.89,98.36,583.55,17.74,157.69,3400.59,412740.62,54,1654115.86,Within Budget
4584,8,4,4,59,0,Telangana,Nizamabad,Urban,Interior,Economy,Premium,7,6,4,7,Yes,Summer,328.66,59.63,45.49,285.32,8.67,70.88,1557.83,612092.38,56,745509.26,Over Budget
5343,8,4,4,67,1,Gujarat,Ahmedabad,Semi-Urban,Kitchen,Luxury,Standard,5,4,6,6,Yes,Monsoon,620.88,115.06,90.78,562.21,16.59,149.59,3024.91,684846.59,95,1214635.02,Over Budget
458,2,1,1,67,0,Delhi,New Delhi,Semi-Urban,Flooring,Standard,Economy,6,4,4,6,Yes,Monsoon,442.38,78.44,66.07,387.23,11.7,103.15,2120.28,72715.83,57,88406.96,Over Budget
4945,8,5,4,74,1,Delhi,New Delhi,Rural,Exterior,Premium,Standard,2,1,2,5,Yes,Winter,551.44,100.81,82.72,481.76,14.25,131.2,2523.65,826660.26,76,1043527.56,Over Budget
1590,4,3,1,9,1,Telangana,Karimnagar,Urban,Flooring,Luxury,Standard,10,10,10,8,No,Summer,640.02,112.53,89.21,506.66,16.58,142.94,2874.74,140378.92,36,325923.63,Within Budget
5311,8,4,3,5,1,Telangana,Hyderabad,Rural,Bathroom,Premium,Standard,10,10,10,9,No,Summer,495.98,82.96,67.25,399.21,13.17,112.87,2260.14,291507.07,51,528550.55,Within Budget
2665,5,2,3,52,0,Maharashtra,Pune,Urban,Plumbing,Economy,Economy,3,7,5,7,No,Summer,374.23,67.76,56.27,314.78,10.04,85.23,1840.65,114205.47,44,125098.48,Over Budget
4174,8,4,4,15,1,Karnataka,Hubli,Semi-Urban,Kitchen,Premium,Standard,9,10,10,7,No,Summer,486.95,87.35,71.46,430.45,12.92,112.17,2286.54,317511.28,52,596545.43,Within Budget
2190,6,4,1,25,1,Telangana,Warangal,Semi-Urban,Kitchen,Economy,Premium,10,8,7,6,Yes,Monsoon,315.57,61.64,47.65,263.75,8.98,77.07,1614.91,174217.93,53,238100.42,Within Budget
2983,7,4,3,24,1,Delhi,New Delhi,Semi-Urban,Interior,Standard,Standard,10,6,10,8,No,Summer,456.76,77.63,67.99,385.09,11.75,102.2,2020.31,267697.23,38,478264.5,Within Budget
5159,8,5,4,79,1,Tamil Nadu,Tiruchirappalli,Urban,Electrical,Luxury,Standard,2,4,4,2,Yes,Monsoon,642.03,110.55,89.74,524.76,16.6,146.79,3021.58,1152794.66,87,1517438.07,Over Budget
2611,5,3,3,26,0,Tamil Nadu,Salem,Rural,Flooring,Standard,Premium,10,10,8,9,No,Summer,393.83,70.52,56.07,335.88,9.85,90.3,1849.65,202025.48,41,235308.84,Within Budget
4085,8,5,4,47,1,Uttar Pradesh,Varanasi,Rural,Roofing,Economy,Economy,8,5,8,8,No,Monsoon,304.79,56.94,43.0,251.21,8.0,69.78,1430.57,473354.21,90,527091.6,Over Budget
5427,8,5,3,22,1,Delhi,New Delhi,Rural,Exterior,Economy,Economy,8,8,8,10,No,Summer,372.42,67.83,57.17,316.57,10.12,89.22,1789.87,505654.32,59,724551.6,Over Budget
589,1,1,1,33,0,Telangana,Warangal,Urban,Exterior,Luxury,Standard,5,5,8,9,No,Summer,594.31,108.34,86.67,530.33,16.95,136.08,2863.4,101068.42,49,166077.47,Over Budget
5532,8,4,3,4,0,Gujarat,Vadodara,Rural,Plumbing,Luxury,Standard,9,10,9,10,No,Monsoon,652.93,116.89,93.88,543.99,17.2,141.42,3006.14,102668.8,36,183932.31,Within Budget
1133,3,2,1,47,1,Maharashtra,Pune,Urban,Plumbing,Premium,Premium,6,6,7,8,Yes,Summer,569.31,102.12,78.88,437.42,14.28,119.66,2517.95,41623.15,37,57821.57,Over Budget
3460,7,4,3,51,0,Tamil Nadu,Salem,Rural,Bathroom,Economy,Standard,7,7,5,5,No,Summer,333.75,58.16,46.65,268.07,8.44,71.52,1568.86,388502.71,53,534042.76,Over Budget
5501,8,4,4,3,0,Kerala,Kottayam,Urban,Bathroom,Economy,Standard,8,9,8,9,Yes,Summer,338.97,61.93,51.93,293.71,9.06,79.57,1575.02,777771.66,50,919606.61,Over Budget
1596,3,2,2,10,1,Tamil Nadu,Coimbatore,Rural,Flooring,Premium,Economy,8,10,10,8,No,Monsoon,466.43,87.21,72.73,412.87,13.5,109.14,2359.55,131018.46,50,189834.58,Within Budget
3046,6,3,2,33,1,Maharashtra,Pune,Urban,Kitchen,Luxury,Economy,8,7,5,6,No,Summer,705.12,123.82,98.6,616.41,18.55,159.38,3374.4,420206.73,57,975641.49,Over Budget
1133,2,1,1,64,0,West Bengal,Siliguri,Rural,Interior,Economy,Standard,6,2,3,5,Yes,Winter,338.56,59.47,47.95,280.31,8.45,70.03,1558.96,103808.39,37,148776.72,Over Budget
1503,3,1,2,57,1,Uttar Pradesh,Agra,Urban,Plumbing,Standard,Standard,5,7,7,4,Yes,Summer,344.88,62.61,50.48,296.8,8.93,81.0,1671.53,40779.09,34,57471.05,Over Budget
553,2,2,1,80,0,Gujarat,Ahmedabad,Semi-Urban,Flooring,Economy,Standard,4,1,4,2,Yes,Winter,347.2,58.88,49.67,275.83,9.31,73.75,1682.37,84892.93,50,105855.35,Over Budget
4376,8,4,3,74,1,Rajasthan,Udaipur,Urban,Painting,Premium,Economy,2,4,1,4,No,Summer,440.51,82.93,69.61,384.74,11.97,105.21,2253.14,665479.0,66,1326184.61,Over Budget
733,3,1,1,39,0,Telangana,Hyderabad,Urban,Plumbing,Standard,Economy,6,9,6,9,No,Summer,384.31,66.62,56.88,321.76,10.16,88.13,1906.29,24859.96,36,34614.68,Over Budget
1877,5,3,2,21,1,Gujarat,Vadodara,Semi-Urban,Roofing,Standard,Standard,8,10,7,10,Yes,Monsoon,397.77,72.44,59.73,334.45,10.55,94.24,1812.64,188108.93,60,235663.11,Within Budget
2730,7,3,2,39,0,Maharashtra,Pune,Urban,Interior,Premium,Premium,7,9,9,9,No,Monsoon,550.16,93.78,78.75,444.18,14.04,126.95,2522.78,425262.25,58,675962.89,Over Budget
2860,5,3,2,10,1,Rajasthan,Jodhpur,Urban,Painting,Premium,Economy,9,7,10,10,Yes,Winter,440.29,84.68,65.67,400.31,12.02,106.85,2263.21,248884.05,32,497054.11,Within Budget
5747,8,4,4,7,1,Uttar Pradesh,Lucknow,Urban,Full,Standard,Standard,9,8,10,10,No,Winter,359.89,61.3,51.35,309.41,9.07,78.59,1687.91,472249.0,100,645021.92,Within Budget
4890,8,5,3,52,1,Tamil Nadu,Coimbatore,Urban,Electrical,Standard,Standard,7,7,7,4,No,Summer,382.25,69.55,57.7,332.11,9.9,86.79,1829.02,690523.22,57,811551.34,Over Budget
3222,8,4,3,22,1,West Bengal,Durgapur,Semi-Urban,Interior,Luxury,Economy,8,7,6,6,No,Monsoon,592.38,110.12,84.9,529.02,15.66,133.87,2967.63,370303.95,61,724828.76,Over Budget
4259,8,5,3,69,0,Telangana,Karimnagar,Semi-Urban,Full,Standard,Standard,5,6,6,2,No,Winter,370.55,67.28,57.2,318.93,10.16,90.56,1756.43,493070.61,94,580302.59,Within Budget
5831,8,5,3,3,1,Delhi,New Delhi,Rural,Exterior,Luxury,Standard,10,10,8,9,Yes,Winter,750.93,129.16,106.05,576.35,19.68,157.35,3394.98,521143.99,52,1434938.82,Within Budget
550,1,1,1,46,1,Telangana,Karimnagar,Rural,Bathroom,Premium,Premium,4,8,6,5,Yes,Winter,503.74,88.06,67.23,403.19,13.34,109.59,2323.81,64943.57,53,89364.46,Over Budget
2369,6,3,2,40,1,Rajasthan,Jodhpur,Urban,Painting,Standard,Premium,5,6,8,5,No,Summer,383.68,67.74,54.18,312.41,9.37,78.89,1751.76,278852.55,45,434351.18,Over Budget
1908,4,2,1,41,1,Delhi,New Delhi,Urban,Bathroom,Economy,Economy,5,5,4,8,No,Winter,385.17,68.97,55.7,312.32,9.55,81.67,1855.92,356667.41,47,441866.04,Over Budget
5353,8,5,3,50,1,Rajasthan,Jodhpur,Urban,Interior,Standard,Premium,5,6,4,4,No,Summer,352.61,68.78,55.94,321.8,9.69,81.01,1738.59,794373.01,70,1180532.27,Over Budget
3716,7,4,3,51,0,Uttar Pradesh,Lucknow,Urban,Kitchen,Standard,Standard,3,7,6,7,No,Summer,373.72,61.94,51.39,312.36,9.66,78.19,1635.57,667367.41,68,760432.34,Over Budget
846,3,1,1,60,1,Karnataka,Belagavi,Urban,Plumbing,Economy,Standard,5,2,3,5,No,Winter,346.36,58.88,48.87,278.46,9.1,78.95,1654.13,34851.83,47,51556.54,Over Budget
1412,2,1,2,47,0,Uttar Pradesh,Agra,Semi-Urban,Painting,Luxury,Standard,7,4,5,6,No,Winter,580.64,98.69,85.77,465.82,15.36,126.81,2655.63,89238.75,32,345366.15,Within Budget
4055,8,4,3,17,0,Kerala,Kottayam,Semi-Urban,Electrical,Standard,Standard,7,10,10,8,No,Summer,416.94,73.1,59.05,349.1,10.27,95.31,1900.87,449160.06,43,573400.47,Within Budget
2100,4,2,1,8,1,Kerala,Thiruvananthapuram,Rural,Painting,Premium,Economy,8,8,8,10,No,Winter,495.63,89.82,75.44,440.63,13.6,115.46,2543.31,163303.99,28,417209.85,Within Budget
3350,6,3,3,42,1,Delhi,New Delhi,Semi-Urban,Exterior,Economy,Economy,6,6,8,7,No,Winter,388.6,68.97,53.01,328.33,10.16,89.41,1802.45,400081.3,60,517405.39,Within Budget
2752,6,4,3,68,1,Tamil Nadu,Tiruchirappalli,Semi-Urban,Electrical,Standard,Economy,6,3,4,3,Yes,Winter,372.77,70.92,54.49,341.07,10.61,91.92,1838.06,313500.12,46,363399.99,Within Budget
4990,8,4,3,26,1,Maharashtra,Mumbai,Urban,Plumbing,Standard,Economy,8,8,9,10,No,Winter,416.42,75.66,62.18,362.04,11.7,101.82,2131.53,137553.33,30,131160.92,Within Budget
4344,8,5,4,60,1,Kerala,Kottayam,Urban,Roofing,Standard,Economy,6,4,4,2,No,Winter,401.39,70.0,62.27,349.97,11.17,92.45,1922.53,783918.75,83,969729.44,Over Budget
2925,7,4,2,35,1,Karnataka,Hubli,Rural,Electrical,Premium,Standard,9,7,6,5,Yes,Monsoon,475.68,86.59,69.25,420.25,13.52,116.08,2280.78,272552.07,45,453826.91,Over Budget
4360,8,5,4,19,0,Uttar Pradesh,Kanpur,Urban,Electrical,Standard,Premium,7,7,9,7,No,Summer,360.57,61.28,51.53,287.15,9.42,81.17,1660.27,619133.62,50,773299.92,Over Budget
2957,8,4,3,26,0,Maharashtra,Nagpur,Semi-Urban,Exterior,Economy,Economy,6,6,10,10,Yes,Monsoon,360.55,65.48,52.79,301.59,9.97,81.29,1714.6,438692.3,65,557802.9,Over Budget
5423,8,5,3,17,0,Rajasthan,Jaipur,Urban,Exterior,Standard,Economy,10,10,10,10,No,Summer,362.42,63.97,54.73,320.0,9.29,85.94,1792.17,445809.07,54,612646.51,Within Budget
1161,4,3,1,13,1,Maharashtra,Nashik,Urban,Full,Premium,Standard,9,10,8,9,No,Summer,567.14,97.29,75.35,458.87,14.16,121.71,2502.32,136063.79,84,215542.25,Within Budget
5351,8,4,3,52,0,Gujarat,Ahmedabad,Semi-Urban,Electrical,Standard,Standard,7,4,7,4,No,Winter,398.12,70.93,60.13,342.29,10.9,89.52,1962.82,564413.4,45,922250.79,Over Budget
2334,4,2,2,15,1,Gujarat,Ahmedabad,Rural,Bathroom,Luxury,Economy,7,10,10,9,No,Summer,654.8,110.61,96.24,563.74,17.64,146.12,2900.22,243032.17,41,577897.19,Over Budget
1622,4,3,2,79,1,Telangana,Warangal,Semi-Urban,Bathroom,Standard,Premium,3,4,3,1,Yes,Monsoon,391.92,69.43,58.05,337.91,9.75,90.18,1921.91,249937.15,65,306206.3,Over Budget
4987,8,4,4,4,0,Delhi,New Delhi,Semi-Urban,Flooring,Standard,Standard,9,9,10,9,Yes,Winter,443.23,83.65,67.11,364.55,12.39,102.01,2046.32,473230.78,57,661358.5,Within Budget
528,1,1,1,56,0,Karnataka,Mysuru,Semi-Urban,Electrical,Premium,Standard,6,7,4,6,Yes,Monsoon,501.35,88.8,71.14,406.8,13.26,112.43,2444.43,75851.11,49,125542.65,Over Budget
4510,8,5,4,5,0,West Bengal,Durgapur,Semi-Urban,Painting,Standard,Standard,9,10,10,10,No,Summer,380.89,68.75,53.6,324.18,10.16,86.43,1833.13,276694.47,45,545759.74,Within Budget
5148,8,4,4,69,0,Rajasthan,Kota,Semi-Urban,Painting,Premium,Standard,4,4,3,2,Yes,Monsoon,465.25,80.83,68.59,378.71,12.28,103.87,2198.4,508965.67,76,1078995.85,Over Budget
2790,7,3,3,63,0,Tamil Nadu,Tiruchirappalli,Urban,Bathroom,Economy,Economy,4,2,2,6,Yes,Monsoon,335.74,57.46,47.9,288.78,8.55,75.91,1573.52,484563.67,74,610674.55,Over Budget
671,1,1,1,19,0,Rajasthan,Kota,Semi-Urban,Electrical,Premium,Economy,10,9,7,9,No,Summer,443.06,79.71,66.01,380.29,12.42,105.66,2189.6,47004.68,24,94685.79,Within Budget
3595,8,5,2,68,1,Kerala,Kozhikode,Rural,Flooring,Standard,Premium,2,2,6,4,Yes,Monsoon,407.6,76.51,61.53,339.9,10.55,88.11,1974.0,589635.97,83,799428.99,Over Budget
5931,8,4,3,67,1,Tamil Nadu,Madurai,Semi-Urban,Interior,Premium,Economy,2,6,2,5,Yes,Winter,500.27,85.38,67.51,416.92,12.3,110.47,2408.8,955028.84,76,1178695.01,Over Budget
5310,8,4,3,12,0,Delhi,New Delhi,Rural,Full,Economy,Standard,7,10,9,10,No,Winter,387.53,70.05,53.83,329.97,9.81,81.52,1785.29,557132.02,107,731860.26,Within Budget
2515,6,3,3,9,1,Telangana,Nizamabad,Urban,Exterior,Economy,Standard,9,10,8,10,No,Monsoon,316.39,56.44,48.03,270.52,8.62,76.62,1505.8,268580.35,48,292922.59,Within Budget
709,3,2,1,35,0,Gujarat,Rajkot,Semi-Urban,Electrical,Standard,Standard,5,9,6,5,No,Winter,410.42,74.1,56.09,340.4,11.12,88.6,1870.38,96189.67,42,111585.35,Over Budget
5700,8,5,4,11,1,Maharashtra,Pune,Urban,Flooring,Standard,Economy,10,7,9,10,Yes,Summer,442.8,80.04,60.97,356.71,11.75,98.66,2067.77,497185.15,56,927658.08,Within Budget
4828,8,5,4,69,1,Kerala,Kochi,Urban,Interior,Standard,Economy,6,5,6,3,No,Monsoon,399.44,70.3,60.8,345.22,10.28,95.54,1967.01,782162.52,75,946785.3,Over Budget
5714,8,4,3,7,1,Karnataka,Hubli,Semi-Urban,Exterior,Premium,Economy,10,10,10,9,Yes,Winter,483.92,87.8,74.61,429.99,13.0,107.33,2405.99,452372.37,53,932486.6,Within Budget
3034,6,3,2,43,0,Karnataka,Mangaluru,Urban,Full,Standard,Standard,7,5,8,4,Yes,Monsoon,410.61,72.34,57.03,324.5,10.9,85.51,1796.87,445009.75,118,556212.79,Over Budget
5739,8,5,4,61,0,Telangana,Warangal,Semi-Urban,Electrical,Standard,Premium,6,2,6,3,No,Winter,391.94,66.5,57.93,319.91,10.12,87.2,1779.43,685201.46,54,762814.23,Within Budget
1183,4,3,1,70,0,Rajasthan,Jodhpur,Urban,Exterior,Premium,Standard,4,4,2,2,No,Summer,439.7,83.64,65.25,385.47,11.92,106.21,2238.9,193965.88,55,265490.6,Over Budget
829,3,1,1,21,0,Rajasthan,Jaipur,Urban,Electrical,Standard,Standard,7,8,7,6,No,Summer,353.78,67.53,55.32,306.54,9.43,82.21,1743.28,99591.75,34,134333.06,Over Budget
1587,3,2,1,50,1,Tamil Nadu,Salem,Semi-Urban,Roofing,Luxury,Economy,4,3,7,3,Yes,Winter,601.89,111.68,89.9,541.09,16.02,137.21,2864.59,228212.03,61,355925.95,Over Budget
5409,8,4,3,53,1,Telangana,Nizamabad,Rural,Interior,Premium,Standard,4,4,5,6,Yes,Monsoon,503.48,87.5,67.66,411.01,12.12,113.58,2189.44,712646.57,86,885113.34,Over Budget
4530,8,5,4,62,0,Rajasthan,Kota,Urban,Interior,Standard,Standard,3,3,4,4,Yes,Winter,386.99,62.77,54.25,299.9,9.66,83.03,1760.61,760232.18,67,953595.7,Over Budget
4199,8,5,3,48,1,Kerala,Kannur,Urban,Roofing,Standard,Economy,6,8,8,8,No,Winter,422.21,70.36,61.66,353.75,10.32,95.89,1977.95,646321.29,56,847236.76,Over Budget
1309,3,2,2,80,0,Gujarat,Vadodara,Urban,Exterior,Standard,Standard,1,2,1,4,Yes,Winter,401.93,75.25,58.77,354.77,10.29,92.31,1855.61,229136.46,61,270436.59,Over Budget
2590,7,4,3,7,0,Gujarat,Vadodara,Urban,Plumbing,Premium,Standard,10,10,10,10,No,Winter,518.6,94.11,75.13,442.69,12.67,117.04,2374.95,60041.8,25,79814.04,Within Budget
1864,4,2,1,22,1,Karnataka,Mysuru,Urban,Plumbing,Luxury,Economy,9,10,7,9,No,Summer,634.82,115.89,90.47,514.1,17.42,138.98,3159.31,53797.6,32,82681.27,Within Budget
3772,8,5,3,63,1,Rajasthan,Udaipur,Semi-Urban,Full,Premium,Economy,4,4,2,3,Yes,Monsoon,458.72,79.7,69.52,396.22,11.86,107.94,2256.56,470272.63,126,597353.22,Over Budget
5858,8,4,3,15,0,Gujarat,Surat,Urban,Full,Economy,Standard,9,9,8,9,Yes,Monsoon,358.66,61.47,47.68,274.62,9.4,78.64,1694.42,758338.34,144,856576.58,Within Budget
1678,3,2,2,61,1,West Bengal,Howrah,Semi-Urban,Electrical,Standard,Economy,5,2,3,6,Yes,Winter,361.94,68.8,53.46,315.44,9.83,85.92,1745.13,210218.89,42,279701.16,Over Budget
2676,5,2,2,69,1,Karnataka,Belagavi,Urban,Roofing,Standard,Standard,2,4,5,3,Yes,Monsoon,396.11,70.59,54.93,330.79,10.3,88.76,1901.54,561722.14,87,613963.03,Over Budget
4039,8,5,4,37,0,Delhi,New Delhi,Urban,Painting,Economy,Economy,8,9,7,5,No,Winter,384.6,67.36,52.44,325.42,9.8,82.48,1798.56,567984.28,46,830101.32,Over Budget
1521,2,1,2,38,1,Kerala,Kozhikode,Rural,Electrical,Standard,Standard,5,5,6,7,Yes,Monsoon,416.17,74.44,57.17,351.33,10.57,88.86,2023.08,177506.38,58,247530.87,Over Budget
633,1,1,1,64,0,West Bengal,Siliguri,Semi-Urban,Flooring,Premium,Standard,5,2,4,6,No,Winter,452.08,82.96,69.31,385.85,12.45,108.3,2217.91,70835.47,50,128098.06,Over Budget
